query_id,sensor_type,data_size_bytes,quantity,duration,energy_consumption,data_yield,hypervolume_value,transmission_efficiency
1863,Accelerometer,120,12,64,0.19536032020964295,201.01696479242975,0.6456116592891381,10.379770317294339
1864,ECG,135,12,92,0.10700557324207044,777.6834555665051,0.5531840831926218,43.69968537998018
1865,Accelerometer,120,12,104,0.36645745664132723,739.3822447481019,0.5846659287034708,11.342790247493605
1866,PulseOximeter,18,12,354,0.6823631496329865,517.845132391906,0.7476588234669543,1.6028191926738748
1867,ECG,135,12,78,0.654050756730123,185.54181279551705,0.9752672372640834,3.546985190919528
1868,PulseOximeter,18,12,286,0.5909110258532428,955.0622397460655,0.5897226187904265,3.3326624902685342
1869,ECG,135,12,81,0.1554776950931412,962.6910461416784,0.5709666053796993,43.64600800099611
1870,ECG,135,12,70,0.7283939081450255,661.3949715857676,0.5945086413732485,7.711781487847384
1871,ECG,135,12,53,0.29570287060693023,328.7599428750917,0.7453237496703634,15.63480418400112
1872,BloodPressure,14,12,635,0.35614923810415944,427.03588764828794,0.7322561252520388,1.3826798775565037
1873,PulseOximeter,18,12,335,0.8602382503682763,476.54500394194434,0.7204275563512579,1.1913261656562457
1874,Accelerometer,120,12,78,0.7036327667313044,642.2733011127281,0.5356614947064071,6.268586740690109
1875,BodyTemperature,12,12,802,0.41317179953969485,522.1543061990383,0.6670682059380867,1.0511484775522275
1876,BodyTemperature,12,12,753,0.2310658646729063,130.0941870049879,0.7351245426643771,0.5496522948084863
1877,BloodPressure,14,12,629,0.6807499797912067,844.0548835566539,0.5534599321899107,1.090984523839364
1878,ECG,135,12,106,0.7273820244346827,628.1384005662073,0.9163895355116474,7.465639862785739
1879,Accelerometer,120,12,75,0.44124477758194913,406.2474840106278,0.8104163163870964,9.948509497385071
1880,ECG,135,12,118,0.8589358385395879,540.6288366187426,0.6556877210816605,3.497466203638623
1881,Accelerometer,120,12,67,0.4035139757522579,746.1433212603125,0.8714107507924329,24.049817533916453
1882,ECG,135,12,69,0.24098264052727017,957.6192822071587,0.7027019804254621,40.4696278048709
1883,BloodPressure,14,12,514,0.42005979933180904,811.9036666588665,0.755106458239061,2.8394776058284092
1884,ECG,135,12,55,0.457199180402427,336.6318228689323,0.6877493110103601,9.206980007686532
1885,ECG,135,12,109,0.30505886926885056,541.1997771883667,0.6791447318119411,11.05375389852847
1886,ECG,135,12,82,0.12034399542330397,319.4584569694948,0.5762871121511894,18.655849027560173
1887,Accelerometer,120,12,34,0.5045344858909718,974.7320956321016,0.925133697167962,52.567823152859205
1888,BodyTemperature,12,12,776,0.7191087809311677,944.8748994518496,0.8611555841618539,1.4581413339887017
1889,PulseOximeter,18,12,289,0.4506916800593038,767.4427177634877,0.6932216754654087,4.084517107962191
1890,BloodPressure,14,12,539,0.8226696709977102,484.4192779435521,0.6167709009631841,0.6738000545615811
1891,PulseOximeter,18,12,263,0.7258188256586826,195.15210438802137,0.8324038792901223,0.8509878459916236
1892,ECG,135,12,72,0.27902513236350224,942.7173020424868,0.5092622883729779,23.897208672184085
1893,BloodPressure,14,12,607,0.27384197600888194,701.1320262364762,0.5467339684522218,2.3061478740410104
1894,ECG,135,12,91,0.7050366459393094,804.1562277800132,0.7653753011940712,9.593162246965013
1895,BodyTemperature,12,12,792,0.2457060490471226,324.3658150041502,0.6124433901127659,1.0208454542636576
1896,BodyTemperature,12,12,768,0.9296103097976735,436.0407035831561,0.9510611191226939,0.5808624569535094
1897,ECG,135,12,77,0.4603200348429627,883.3563174031317,0.6795809121402094,16.936610062516305
1898,Accelerometer,120,12,74,0.7701433111030421,142.76598148639934,0.6096476412524153,1.5272156495135145
1899,PulseOximeter,18,12,458,0.5635759385546065,717.1365063574683,0.8247662155326949,2.291473151110142
1900,BodyTemperature,12,12,682,0.4824957163778769,226.7005060110088,0.7566192860482296,0.5212571918051746
1901,BloodPressure,14,12,343,0.5574805248490251,121.57790263887851,0.6565126773507907,0.41742066298935526
1902,PulseOximeter,18,12,357,0.11857909559121396,966.1151200944502,0.7311778004673313,16.68689474071297
1903,BloodPressure,14,12,581,0.3871674750886537,790.4613955632954,0.6034580936730585,2.120570827848705
1904,BloodPressure,14,12,473,0.30784749813887,769.1522822011677,0.7659941591353909,4.046141082653356
1905,Accelerometer,120,12,70,0.7047028140727353,920.4563849530854,0.7510810053818266,14.014769128101246
1906,PulseOximeter,18,12,235,0.5058132877838334,417.18945838495745,0.7774549169127045,2.728666406637327
1907,ECG,135,12,92,0.4795794822557765,232.12146857859676,0.7394969668196552,3.890480875041118
1908,BodyTemperature,12,12,742,0.7605058338096339,166.22316504072177,0.8145568099560595,0.23994210863214885
1909,PulseOximeter,18,12,332,0.7426783204165157,762.341852743701,0.5691377638389044,1.7596582751065077
1910,ECG,135,12,110,0.40313719987071117,599.2292589249842,0.787639797427375,10.643270562243885
1911,PulseOximeter,18,12,213,0.8578217962584557,382.21761885762766,0.9193522622669298,1.9231624523438065
1912,BloodPressure,14,12,518,0.6441514421546994,717.7299459208116,0.5091778621895708,1.0952489282151472
1913,BloodPressure,14,12,436,0.7191665561068381,813.211002225337,0.6533971415550506,1.694589471402155
1914,BodyTemperature,12,12,929,0.9379173482917339,857.274792422815,0.8237234618756241,0.8104406326936064
1915,ECG,135,12,111,0.29948258315580323,342.541045120027,0.6213574933992916,6.402647753074698
1916,Accelerometer,120,12,69,0.16290263069915292,676.0273495165123,0.969630114455762,58.316731233388914
1917,BloodPressure,14,12,607,0.7848023256651161,987.4251353767868,0.5902119110406852,1.223385068218866
1918,ECG,135,12,55,0.8403726444014985,344.2231316720233,0.5926037558219468,4.413365082277082
1919,BloodPressure,14,12,678,0.33109256398412185,131.3922752380249,0.7051345691658584,0.4127268459880236
1920,PulseOximeter,18,12,587,0.4287197814538347,453.5070816958345,0.847820376722704,1.5278344540464117
1921,BodyTemperature,12,12,961,0.1297469753914958,101.01832760878318,0.539409038621392,0.43701642863074486
1922,PulseOximeter,18,12,457,0.5656611608424695,113.46507843067064,0.6322731431130209,0.2775200671732892
1923,PulseOximeter,18,12,410,0.6808110609255471,473.2622222769944,0.9651755885665338,1.636431037915708
1924,Accelerometer,120,12,71,0.2800080290014728,217.75812521393777,0.8379058178713665,9.17784547742179
1925,PulseOximeter,18,12,208,0.33083877088643887,634.3756771664616,0.5078679901867722,4.681851457472238
1926,Accelerometer,120,12,60,0.20179518085154785,845.4462083343896,0.6259266811728545,43.706638339909844
1927,BloodPressure,14,12,617,0.7883975441487666,119.94096647461917,0.7508564083442459,0.18513733543123284
1928,ECG,135,12,72,0.41770427587465264,672.7354351386315,0.875636558468873,19.586948071740306
1929,BloodPressure,14,12,361,0.42794767912580645,110.91227507897034,0.6245872486211832,0.44840954653273
1930,PulseOximeter,18,12,460,0.24631036179713073,995.9648037312922,0.5594262892381185,4.917522421870608
1931,BodyTemperature,12,12,823,0.7567296647020488,829.9138374388624,0.9294931955160584,1.2386215342153477
1932,ECG,135,12,88,0.4678669330823103,841.0127292515263,0.8403019350595766,17.164569225815466
1933,PulseOximeter,18,12,438,0.4308922414531975,631.9858424820527,0.7518867218623171,2.5177753654663233
1934,Accelerometer,120,12,65,0.9756049504489254,150.1619738512619,0.7869807587508149,1.863531467363017
1935,BodyTemperature,12,12,860,0.39886650174143845,239.4476068041423,0.9245172566417366,0.6453562305015718
1936,Accelerometer,120,12,58,0.603617357760286,698.9584678814921,0.9891627382225237,19.748285871117215
1937,Accelerometer,120,12,49,0.13105348884849338,359.3126159692226,0.8842239502298088,49.47548647865602
1938,ECG,135,12,103,0.5651530909610493,337.0272570982713,0.6049323386395606,3.5024221898151504
1939,ECG,135,12,79,0.47653723459706276,800.7074627920836,0.8672023212716236,18.444648208809742
1940,Accelerometer,120,12,44,0.8400472403256327,606.4025866158778,0.98219462832863,16.113957497844346
1941,BloodPressure,14,12,622,0.8234962378617281,265.63693133930207,0.6479631744901442,0.33603674933715916
1942,BodyTemperature,12,12,878,0.28031576630356536,991.4787145754361,0.9008737084228804,3.629152903744421
1943,ECG,135,12,70,0.7459844903346078,711.836312697973,0.9154612454109252,12.479358596295228
1944,BodyTemperature,12,12,875,0.7684576565086811,472.8774811007558,0.7367847492873232,0.5181568760758096
1945,PulseOximeter,18,12,415,0.45233175730061415,860.4553395453437,0.5001204372589332,2.2924388491607135
1946,PulseOximeter,18,12,359,0.4330803520629738,116.5045501095849,0.5638115931188766,0.4224875923032842
1947,BloodPressure,14,12,431,0.3375647687186839,953.0532098622997,0.6835664176551326,4.47778753725782
1948,ECG,135,12,78,0.3741722490642191,588.8980849304448,0.510238541681099,10.295494847256252
1949,Accelerometer,120,12,79,0.1826653035062809,500.5168153528197,0.9997525948542583,34.675925285697495
1950,Accelerometer,120,12,104,0.7987629898198928,380.20531863647483,0.7838884782159391,3.587741926169766
1951,ECG,135,12,78,0.7094147397165117,887.0547655342693,0.874608582545449,14.02068905408544
1952,Accelerometer,120,12,55,0.2790256235637401,171.7647016865152,0.9185110653241653,10.280436034781868
1953,BodyTemperature,12,12,759,0.39779837892441483,342.81645210312774,0.7557182031507936,0.8580582165865489
1954,ECG,135,12,62,0.6122358825891143,935.2954805302787,0.7651316128191743,18.852741498130797
1955,ECG,135,12,66,0.41452670757936294,767.6258277215549,0.8783524550557348,24.644609762909855
1956,BodyTemperature,12,12,803,0.8125445508258443,979.9069727158368,0.8933334744374813,1.3416391674942603
1957,BloodPressure,14,12,836,0.5426115693613013,608.9107294666974,0.8577529773105643,1.1513849120432065
1958,ECG,135,12,61,0.7746631769341213,222.29753511483477,0.5333139992051874,2.508851080681769
1959,BloodPressure,14,12,615,0.5230863626063645,450.79778766005865,0.6963542660721085,0.9758060426363355
1960,BloodPressure,14,12,597,0.41851510049063534,642.9930090801386,0.6560006530542252,1.688204522069032
1961,Accelerometer,120,12,72,0.39231902384232453,364.0507080246805,0.5167089973525297,6.659414380228173
1962,Accelerometer,120,12,85,0.6250920712397965,953.083151757712,0.7425359927815869,13.319422226029365
1963,PulseOximeter,18,12,330,0.7373529296520137,491.9189725647806,0.6251231626314684,1.2637751575114182
1964,PulseOximeter,18,12,368,0.26190668686135493,923.0002138505876,0.8755736219757204,8.384942051332402
1965,BloodPressure,14,12,675,0.7835379122694763,897.4665703859725,0.8645168714147471,1.4669927441216675
1966,BloodPressure,14,12,618,0.12894874329036826,662.1375263681389,0.7084173076113969,5.886156109791895
1967,BodyTemperature,12,12,825,0.25933896507555765,125.66802235478342,0.9546520732030247,0.560722752294311
1968,ECG,135,12,70,0.13086251047948813,732.1045906916756,0.6395425680756417,51.11275603197842
1969,PulseOximeter,18,12,454,0.1048052277727197,986.3844095022419,0.9389163017879072,19.46409787574453
1970,BodyTemperature,12,12,955,0.9425332940617209,963.4418689482527,0.6040549982102537,0.6465497174874659
1971,BodyTemperature,12,12,897,0.18975787510949416,929.7600671194751,0.5703852288856066,3.1156373971708566
1972,BloodPressure,14,12,375,0.36963339002669404,660.8455783701219,0.7346449554687414,3.502474856385834
1973,BodyTemperature,12,12,931,0.468862905806515,572.4406758191208,0.7385648836978416,0.9685534324267038
1974,BodyTemperature,12,12,841,0.26895526794844626,839.0801830149592,0.9573769506689799,3.5514882386660114
1975,BodyTemperature,12,12,720,0.2333205298147448,688.4469674449099,0.8406046289107745,3.44490157460682
1976,BodyTemperature,12,12,890,0.7686178479583502,909.8715536642756,0.9092013237489117,1.2093156555436935
1977,BodyTemperature,12,12,895,0.37334885823206987,984.650429458199,0.6370680835959692,1.8772843504957097
1978,PulseOximeter,18,12,442,0.6697260148669683,620.4597536560633,0.6296200676951351,1.3196924722867833
1979,ECG,135,12,107,0.6902166519097479,547.3212829994859,0.5160317585472708,3.8242788928990756
1980,Accelerometer,120,12,101,0.4750741545616478,781.5660148640736,0.6135006496692104,9.993046666992768
1981,PulseOximeter,18,12,334,0.9807205553734365,968.8979986648394,0.7081304996800375,2.094592837932075
1982,Accelerometer,120,12,37,0.37233293739770423,341.9031683454437,0.7661229035708903,19.013776763348
1983,ECG,135,12,28,0.29015653381294404,534.255032243902,0.670551356901229,44.09509487058573
1984,Accelerometer,120,12,65,0.7076704739604616,669.9809569929495,0.7312451052027966,10.650769801598845
1985,BodyTemperature,12,12,767,0.2545245938156421,192.28108430137962,0.8062964041379382,0.7941566346402923
1986,BodyTemperature,12,12,848,0.7788540997316945,118.45982738835205,0.6246878939979461,0.11204235346263353
1987,BloodPressure,14,12,670,0.6406657970053541,713.6497288295728,0.9967507801978541,1.6571634559384605
1988,Accelerometer,120,12,69,0.4961149268916938,210.9752247892823,0.7432233058455238,4.580568615999889
1989,Accelerometer,120,12,74,0.610446779122053,598.0866050473546,0.51592838126413,6.830837731439629
1990,BodyTemperature,12,12,774,0.45783268237958197,662.4302228096107,0.8899093378115718,1.6635587775567384
1991,PulseOximeter,18,12,344,0.2596884870246384,529.739245416185,0.7472988853347324,4.4314448043033225
1992,PulseOximeter,18,12,447,0.47534971260943504,306.2049525202591,0.6158951388082898,0.8875610353540091
1993,Accelerometer,120,12,68,0.8294226553626337,845.2535884595886,0.7057818859505152,10.577248911927562
1994,BloodPressure,14,12,441,0.13028529892155097,706.9893008217372,0.7023029414734315,8.641782381665784
1995,ECG,135,12,17,0.5670005784859733,225.92707950429468,0.7565707507566386,17.733130590784803
1996,BloodPressure,14,12,536,0.15835079690757212,786.3873028805268,0.7137209604282799,6.612716452178606
1997,ECG,135,12,73,0.4491086760565569,438.36391867659734,0.8200243984650282,10.96446056060717
1998,PulseOximeter,18,12,508,0.23277145075961214,186.89543073797063,0.5067114575600637,0.8008772970555159
1999,Accelerometer,120,12,75,0.37110317325605147,116.71364688858897,0.9443213346814776,3.959911771106645
2000,BodyTemperature,12,12,763,0.9363525865172282,745.6910057904282,0.8813267449557421,0.9198815364366676
2001,BloodPressure,14,12,631,0.638136484137847,290.61935972339296,0.9255554129237773,0.6680116432932635
2002,BodyTemperature,12,12,763,0.9657798892607133,750.6109067030002,0.8222815773159111,0.8375924138242182
2003,BodyTemperature,12,12,870,0.3980924331608092,206.79013287662707,0.7851936626837654,0.4688170769010447
2004,BodyTemperature,12,12,855,0.9788410306398242,730.1931929608007,0.7511508588308711,0.6553701666379946
2005,PulseOximeter,18,12,279,0.7110508818526029,752.5864170078858,0.9825158114549595,3.7272716085239184
2006,BodyTemperature,12,12,858,0.8811680020139424,667.8734003830523,0.736490490685368,0.6506018363436679
2007,Accelerometer,120,12,61,0.33557758213332134,561.3318327405667,0.6653004049850009,18.24377400053541
2008,BloodPressure,14,12,606,0.6829024205087433,506.5675781638978,0.9843457251065215,1.2049076827046334
2009,PulseOximeter,18,12,294,0.8482749597372801,347.1150839959194,0.7730494040016453,1.0759615664179687
2010,BodyTemperature,12,12,952,0.5554326432047327,402.7694924649423,0.8630910674732306,0.6574229204649935
2011,Accelerometer,120,12,79,0.11058858493029793,629.0971227368035,0.7506982392976622,54.056223793711645
2012,BloodPressure,14,12,535,0.29175449591578195,343.9566911263273,0.6521231557432923,1.4370174591083662
2013,Accelerometer,120,12,75,0.17959382860195222,958.9324260054123,0.9606614835484066,68.39206403769997
2014,ECG,135,12,83,0.37913249898172185,506.20305263868755,0.6920970924629888,11.133268390150224
2015,ECG,135,12,94,0.5470931018144473,137.0962413565296,0.7921341010322505,2.111714323485056
2016,Accelerometer,120,12,83,0.8471646699559244,424.41672623433,0.7152109540439835,4.316986796861458
2017,ECG,135,12,79,0.7739447172435887,700.4919625677168,0.995715845779044,11.407790675505705
2018,BodyTemperature,12,12,858,0.24762765831345046,959.9659357755168,0.8338886132228807,3.7677096491671938
2019,BloodPressure,14,12,630,0.6193376757910225,418.6176742288101,0.910454817035308,0.9768050789503823
2020,PulseOximeter,18,12,376,0.5897639388081707,238.9255929063103,0.6254932427615907,0.6739368998218206
2021,BloodPressure,14,12,529,0.998123620971059,332.7257993974964,0.862102456404185,0.5432570290070031
2022,ECG,135,12,83,0.14188736909716126,103.90966100568092,0.8226597916688083,7.258625178381837
2023,PulseOximeter,18,12,372,0.5300893694104576,301.144882830256,0.852797894888246,1.3023555730122578
2024,BodyTemperature,12,12,1014,0.5975576163862915,327.92082673622576,0.977810689890678,0.5291831898899252
2025,Accelerometer,120,12,76,0.36108303845567313,652.1009253111912,0.6769014153219878,16.08494417690976
2026,ECG,135,12,43,0.134144481642342,232.26436531343037,0.9585390994327394,38.596786687135726
2027,PulseOximeter,18,12,424,0.21389001284206732,609.0803941463098,0.5710308047215311,3.8351097276148165
2028,ECG,135,12,72,0.8465701737595372,977.5620303388453,0.9367365855280021,15.023334857280226
2029,ECG,135,12,79,0.5782247485257401,281.12532809605267,0.6423371959734088,3.9531134621551725
2030,Accelerometer,120,12,66,0.4919545247079333,165.11365890773698,0.8930913345991065,4.541611512925373
2031,ECG,135,12,68,0.7673655270942913,639.4855528993767,0.5287859326513986,6.480364475588923
2032,BloodPressure,14,12,595,0.8809349137900192,101.9268274109277,0.6901205832066951,0.134200056559503
2033,Accelerometer,120,12,50,0.827269900930563,212.05472892912303,0.9853000339287292,5.051254285296416
2034,Accelerometer,120,12,51,0.2646315985791816,218.09393463851785,0.7957547660674913,12.859111431744745
2035,BloodPressure,14,12,555,0.832615061967937,799.1742942084533,0.8942908825542355,1.5466180100018805
2036,ECG,135,12,53,0.3287960461600194,875.8756772562083,0.9467217326881325,47.5841545137501
2037,BloodPressure,14,12,522,0.3785877926758793,612.1962823265235,0.6229963000356271,1.929918841236959
2038,Accelerometer,120,12,73,0.8284085458648321,523.4841413112474,0.9744886720597981,8.435540094038762
2039,ECG,135,12,80,0.6829381673112068,552.3758244779817,0.745905661161228,7.541316957523599
2040,Accelerometer,120,12,95,0.9723242249402577,647.8157985431508,0.6997008293705668,4.907148631391304
2041,Accelerometer,120,12,79,0.6491607186129776,238.57671676944616,0.8968587128926062,4.17227346316
2042,PulseOximeter,18,12,225,0.9553091288625145,165.1800815746163,0.647630315042987,0.49768941004175643
2043,PulseOximeter,18,12,393,0.17400989935954048,476.43767281231817,0.7796509360384135,5.431750250483496
2044,BloodPressure,14,12,639,0.3472626261666709,531.79422200414,0.8728691575205947,2.091865989799994
2045,BodyTemperature,12,12,899,0.39124852249066366,854.7914390432114,0.5517882830515075,1.34097362481259
2046,BodyTemperature,12,12,890,0.36695877565052637,900.5020825165095,0.9996824660963394,2.7563826756531866
2047,BloodPressure,14,12,480,0.4896707922991481,229.72209759045563,0.9113750073825616,0.8907471683016631
2048,ECG,135,12,109,0.7836056505225175,867.685572127123,0.9864283023551714,10.020833438592403
2049,BloodPressure,14,12,616,0.950533718827244,143.4446982621833,0.500511149797224,0.12261681140232311
2050,PulseOximeter,18,12,235,0.9572421703908921,851.4725945330672,0.9514505055816855,3.6013654225326848
2051,ECG,135,12,47,0.43328815790547004,118.2126093759554,0.7619965837323336,4.423256767112701
2052,BodyTemperature,12,12,825,0.514874847030084,118.442842190177,0.5084036399105712,0.14176265785325923
2053,BloodPressure,14,12,440,0.42447962606648304,818.6463672435218,0.7620188349337935,3.340046541062246
2054,ECG,135,12,42,0.6608326306023612,856.4980210761378,0.8413224411465656,25.96259312582049
2055,BloodPressure,14,12,637,0.39406695622963417,548.8573285827383,0.9792826673218484,2.1412041850707855
2056,Accelerometer,120,12,68,0.32636173570876076,725.2045566372618,0.8847426936577936,28.911415962970104
2057,BloodPressure,14,12,569,0.19335714808824478,852.3186239853593,0.9072768935099984,7.028608129423821
2058,BodyTemperature,12,12,782,0.3896619716811883,321.8301186190626,0.5045028321322376,0.5328384019400951
2059,PulseOximeter,18,12,476,0.37342641316273084,558.5344640595231,0.8735870852698252,2.745011670899935
2060,BloodPressure,14,12,624,0.810755435627166,293.698580739741,0.5329644446787412,0.30940378792472606
2061,Accelerometer,120,12,85,0.4885595414585643,507.6982907469675,0.7564413012547868,9.247929476901392
2062,Accelerometer,120,12,60,0.6004516016723154,394.2798609184653,0.7212456568340186,7.893298879059221
2063,Accelerometer,120,12,105,0.5897800019022651,765.8167347424892,0.85296830885581,10.548201234357032
2064,BloodPressure,14,12,538,0.8862036420453515,489.04415900935174,0.7063815363743968,0.7245554191264867
2065,ECG,135,12,76,0.7426640585281015,880.8015587009846,0.5215638941094143,8.139160166530617
2066,PulseOximeter,18,12,437,0.7829147284338815,957.7999767537374,0.5270672042011604,1.4755193724920788
2067,PulseOximeter,18,12,357,0.8375661268390641,842.7714061084431,0.5332052101863665,1.5028542210975113
2068,Accelerometer,120,12,77,0.7905504709482835,914.8358694361847,0.7047353709443887,10.591291641084078
2069,BodyTemperature,12,12,813,0.24335473361451265,491.8504565152121,0.7009493539779833,1.7425665562771373
2070,BloodPressure,14,12,623,0.6845594441517314,165.7465991295945,0.6890973415405401,0.2678095054818694
2071,ECG,135,12,81,0.4010688767289676,107.94865908046101,0.5951916355304859,1.977744068455609
2072,BodyTemperature,12,12,818,0.9975044841662185,572.3350753282671,0.7719682061451341,0.5414789973027525
2073,BodyTemperature,12,12,863,0.6670064219018709,860.8772815306929,0.6484001025259194,0.9697136542193878
2074,PulseOximeter,18,12,406,0.9153567272751799,910.8671464348874,0.9882413881004355,2.4221535158121297
2075,PulseOximeter,18,12,361,0.4688546302986347,991.7212203513441,0.7361404821644005,4.3132526338669575
2076,Accelerometer,120,12,67,0.7100817544519709,529.4440417704234,0.5805231074803401,6.460355548792926
2077,BodyTemperature,12,12,856,0.22557410250370236,799.0914442150656,0.812923333025305,3.364209765078278
2078,BloodPressure,14,12,559,0.6756554121421204,546.000121338337,0.5089367654181579,0.7357317476121851
2079,PulseOximeter,18,12,394,0.151034186233042,607.4230520004799,0.6053158611371505,6.178767332116432
2080,Accelerometer,120,12,55,0.69517356605818,920.1305366508593,0.7018783052391733,16.890998507303756
2081,ECG,135,12,89,0.12175331692015315,375.71011768193165,0.8330964801332156,28.885333222956103
2082,BloodPressure,14,12,541,0.22605810342304283,413.44715382687235,0.6947745822407612,2.348802949469519
2083,PulseOximeter,18,12,244,0.9201118739029238,939.8222815655968,0.7487875720770678,3.134540627733974
2084,ECG,135,12,70,0.6532938578406361,912.4984429880905,0.9811457708362934,19.57758206985414
2085,ECG,135,12,101,0.15002080565314177,539.8581420795588,0.7895571349378027,28.13133554860646
2086,BodyTemperature,12,12,760,0.3739310050865958,714.2437303634339,0.9237845240512474,2.3217318011210333
2087,Accelerometer,120,12,93,0.7757302432369951,338.98976632291726,0.785934844685866,3.693001289601346
2088,BodyTemperature,12,12,818,0.5365497978603687,330.6638460651469,0.7642699301781439,0.5757979925467179
2089,ECG,135,12,73,0.512926258842132,985.2782779295305,0.6962224242712852,18.320154090798365
2090,BloodPressure,14,12,744,0.386743934154389,905.2742988782184,0.7483619130490891,2.3544822510981818
2091,PulseOximeter,18,12,363,0.3471833735816395,757.5732291365897,0.916264174396191,5.507820542964545
2092,ECG,135,12,53,0.1431708027215283,893.8433674069288,0.7221969094578848,85.07201468585538
2093,BodyTemperature,12,12,1016,0.33313528910846324,162.78131108080913,0.7067366320609842,0.3398973640780119
2094,Accelerometer,120,12,55,0.29352031242056614,284.13425286259826,0.5907539808107478,10.397511230547622
2095,BloodPressure,14,12,509,0.7347552616353812,610.7372900052367,0.9753563749986812,1.5927854415071163
2096,Accelerometer,120,12,93,0.11338207691096774,417.5896154539006,0.5715303411023538,22.634016310110805
2097,Accelerometer,120,12,43,0.5103243433199024,164.0860457871093,0.8993436854651813,6.724849943677816
2098,PulseOximeter,18,12,307,0.7528709108736734,161.51353430337525,0.977549278082843,0.6831069235907222
2099,BodyTemperature,12,12,1008,0.43363959133400565,265.9314142177244,0.7215379664667244,0.4389745806800197
2100,Accelerometer,120,12,67,0.33730791273594024,158.50494046972568,0.6844395458296377,4.800390481212062
2101,BloodPressure,14,12,616,0.6959672971406502,204.56269751070187,0.7775092621026456,0.3709902261042742
2102,BloodPressure,14,12,770,0.7747775908273343,222.6268126507437,0.948941688882241,0.35411899163380295
2103,Accelerometer,120,12,81,0.30798002992111173,558.1031009343565,0.9439090574824993,21.117233073538937
2104,BloodPressure,14,12,437,0.8661320638296467,248.98671534077852,0.865676985888689,0.5694642888477189
2105,Accelerometer,120,12,76,0.427737537194145,867.1288143358393,0.8782763300289081,23.427386339497982
2106,BloodPressure,14,12,439,0.8186868237538785,870.9113768409092,0.7410467593973571,1.795714358560524
2107,BloodPressure,14,12,547,0.45454983822152617,650.1856483477733,0.5222385944015799,1.3656440252314512
2108,BodyTemperature,12,12,744,0.6908243657771483,116.6115029859498,0.9159440318783647,0.20781158157613114
2109,Accelerometer,120,12,44,0.7503824818549616,389.21599017074914,0.8623045967941586,10.165201976862654
2110,Accelerometer,120,12,71,0.7772257818421839,127.54494670321381,0.6416556676869243,1.4830634921533363
2111,BloodPressure,14,12,676,0.1430790390154964,467.07402303182204,0.8525172611316664,4.116860816875577
2112,BodyTemperature,12,12,762,0.3269800455552216,334.46570089237207,0.8228951788975365,1.1046377595776316
2113,BodyTemperature,12,12,826,0.6376143708800678,525.2159025234014,0.8491566619702801,0.8468130539381551
2114,BodyTemperature,12,12,652,0.10196568505500152,899.8717642764777,0.6350010223902902,8.595149052138025
2115,BodyTemperature,12,12,920,0.282220787886175,963.1395971842669,0.7512013967400634,2.786562559912772
2116,BloodPressure,14,12,615,0.3857910918898042,424.67297054968833,0.8346655893513695,1.493962919002784
2117,ECG,135,12,61,0.807987264468712,405.04259794332364,0.9096668761494305,7.475646046995716
2118,BloodPressure,14,12,678,0.7044994514885234,276.5625462441808,0.8357290156501807,0.4838920561107409
2119,PulseOximeter,18,12,324,0.41609531767463925,853.5159995639134,0.533398538631086,3.3769579217271413
2120,ECG,135,12,84,0.6356801628148939,692.0955418028783,0.5319556604745705,6.89482966037223
2121,BloodPressure,14,12,677,0.6363341309050604,679.9291304433107,0.878754911409253,1.3869395313210722
2122,BloodPressure,14,12,490,0.330535796656374,329.1483963657753,0.9744319229473983,1.9802894180940611
2123,BloodPressure,14,12,598,0.7498190290240261,699.8231764483345,0.5673602225453318,0.8855020350775519
2124,BloodPressure,14,12,474,0.9591737620240501,215.71953471719064,0.8487306336133634,0.4027019389114187
2125,Accelerometer,120,12,71,0.30604810252550074,209.46060161208482,0.6816962397160633,6.571207860506825
2126,BodyTemperature,12,12,956,0.5940565672220444,816.9910614920286,0.5218829235991593,0.7507661756937981
2127,BodyTemperature,12,12,966,0.570427538174533,595.0348668987435,0.5485823409829828,0.5923885123724617
2128,ECG,135,12,71,0.7075419600609278,981.193054827046,0.8559764940327752,16.71882512144112
2129,BodyTemperature,12,12,979,0.8142320774820911,352.53119437693204,0.7783991921865858,0.344246100396419
2130,Accelerometer,120,12,48,0.7871518762483296,559.7128274489955,0.7783843599487453,11.530803968052153
2131,ECG,135,12,59,0.7056260418582788,489.2026236446924,0.9083837865647917,10.674106691815279
2132,ECG,135,12,77,0.13481646243147238,778.1535109965772,0.762551199071122,57.161107849882164
2133,ECG,135,12,83,0.6266982964518597,352.79494576083977,0.955110850705156,6.477978870401092
2134,BodyTemperature,12,12,794,0.3228569984790151,850.1856683893964,0.7025510635235603,2.330027077180018
2135,PulseOximeter,18,12,340,0.6002564389151487,464.64058637754835,0.6052895952524717,1.3780488306289553
2136,BloodPressure,14,12,469,0.7250877766335466,149.93554786111957,0.6422703051360281,0.28317768526268955
2137,ECG,135,12,61,0.25768212663163603,721.6012138948499,0.9213936230569646,42.298827219769805
2138,PulseOximeter,18,12,419,0.23759840408319838,159.55184955266276,0.6079691020100675,0.9743742742668646
2139,BloodPressure,14,12,595,0.812952222605168,545.2815156272238,0.6499869540772663,0.7327290792472249
2140,Accelerometer,120,12,100,0.5264275914641249,473.068746451163,0.9210830150306916,8.277217880737197
2141,BloodPressure,14,12,523,0.8262094131277201,364.53045607435416,0.6269564623350141,0.5289070727864775
